"Popn","Year","Areatype","Sex","Code","Name","Age","Agegroup2","Agegroup"
17589,2024,"REG",2,"E12000009","SOUTH WEST",84,"80-84","80-84"
144314,2024,"ENG",2,"E92000001","ENGLAND",84,"80-84","80-84"
152975,2024,"E&W",2,"K04000001","ENGLAND AND WALES",84,"80-84","80-84"
8661,2024,"WAL",2,"W92000004","WALES",84,"80-84","80-84"
18064,2024,"REG",2,"E12000001","NORTH EAST",64,"60-64","60-64"
45833,2024,"REG",2,"E12000002","NORTH WEST",64,"60-64","60-64"
33577,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",64,"60-64","60-64"
30366,2024,"REG",2,"E12000004","EAST MIDLANDS",64,"60-64","60-64"
34472,2024,"REG",2,"E12000005","WEST MIDLANDS",64,"60-64","60-64"
37967,2024,"REG",2,"E12000006","EAST",64,"60-64","60-64"
42338,2024,"REG",2,"E12000007","LONDON",64,"60-64","60-64"
55784,2024,"REG",2,"E12000008","SOUTH EAST",64,"60-64","60-64"
37951,2024,"REG",2,"E12000009","SOUTH WEST",64,"60-64","60-64"
336352,2024,"ENG",2,"E92000001","ENGLAND",64,"60-64","60-64"
357178,2024,"E&W",2,"K04000001","ENGLAND AND WALES",64,"60-64","60-64"
20826,2024,"WAL",2,"W92000004","WALES",64,"60-64","60-64"
14211,2024,"REG",2,"E12000001","NORTH EAST",72,"70-74","70-74"
35237,2024,"REG",2,"E12000002","NORTH WEST",72,"70-74","70-74"
26270,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",72,"70-74","70-74"
24695,2024,"REG",2,"E12000004","EAST MIDLANDS",72,"70-74","70-74"
27897,2024,"REG",2,"E12000005","WEST MIDLANDS",72,"70-74","70-74"
31125,2024,"REG",2,"E12000006","EAST",72,"70-74","70-74"
28149,2024,"REG",2,"E12000007","LONDON",72,"70-74","70-74"
45073,2024,"REG",2,"E12000008","SOUTH EAST",72,"70-74","70-74"
32091,2024,"REG",2,"E12000009","SOUTH WEST",72,"70-74","70-74"
264748,2024,"ENG",2,"E92000001","ENGLAND",72,"70-74","70-74"
281585,2024,"E&W",2,"K04000001","ENGLAND AND WALES",72,"70-74","70-74"
16837,2024,"WAL",2,"W92000004","WALES",72,"70-74","70-74"
6815,2024,"REG",2,"E12000001","NORTH EAST",85,"85+","85-89"
17870,2024,"REG",2,"E12000002","NORTH WEST",85,"85+","85-89"
13408,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",85,"85+","85-89"
12056,2024,"REG",2,"E12000004","EAST MIDLANDS",85,"85+","85-89"
14737,2024,"REG",2,"E12000005","WEST MIDLANDS",85,"85+","85-89"
16703,2024,"REG",2,"E12000006","EAST",85,"85+","85-89"
13723,2024,"REG",2,"E12000007","LONDON",85,"85+","85-89"
24729,2024,"REG",2,"E12000008","SOUTH EAST",85,"85+","85-89"
16686,2024,"REG",2,"E12000009","SOUTH WEST",85,"85+","85-89"
136727,2024,"ENG",2,"E92000001","ENGLAND",85,"85+","85-89"
144806,2024,"E&W",2,"K04000001","ENGLAND AND WALES",85,"85+","85-89"
8079,2024,"WAL",2,"W92000004","WALES",85,"85+","85-89"
18049,2024,"REG",2,"E12000001","NORTH EAST",65,"65-69","65-69"
44086,2024,"REG",2,"E12000002","NORTH WEST",65,"65-69","65-69"
32820,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",65,"65-69","65-69"
29706,2024,"REG",2,"E12000004","EAST MIDLANDS",65,"65-69","65-69"
33443,2024,"REG",2,"E12000005","WEST MIDLANDS",65,"65-69","65-69"
37164,2024,"REG",2,"E12000006","EAST",65,"65-69","65-69"
39601,2024,"REG",2,"E12000007","LONDON",65,"65-69","65-69"
54936,2024,"REG",2,"E12000008","SOUTH EAST",65,"65-69","65-69"
37249,2024,"REG",2,"E12000009","SOUTH WEST",65,"65-69","65-69"
327054,2024,"ENG",2,"E92000001","ENGLAND",65,"65-69","65-69"
347459,2024,"E&W",2,"K04000001","ENGLAND AND WALES",65,"65-69","65-69"
20405,2024,"WAL",2,"W92000004","WALES",65,"65-69","65-69"
14083,2024,"REG",2,"E12000001","NORTH EAST",73,"70-74","70-74"
35587,2024,"REG",2,"E12000002","NORTH WEST",73,"70-74","70-74"
26593,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",73,"70-74","70-74"
24029,2024,"REG",2,"E12000004","EAST MIDLANDS",73,"70-74","70-74"
27787,2024,"REG",2,"E12000005","WEST MIDLANDS",73,"70-74","70-74"
31107,2024,"REG",2,"E12000006","EAST",73,"70-74","70-74"
27478,2024,"REG",2,"E12000007","LONDON",73,"70-74","70-74"
45070,2024,"REG",2,"E12000008","SOUTH EAST",73,"70-74","70-74"
32060,2024,"REG",2,"E12000009","SOUTH WEST",73,"70-74","70-74"
263794,2024,"ENG",2,"E92000001","ENGLAND",73,"70-74","70-74"
280854,2024,"E&W",2,"K04000001","ENGLAND AND WALES",73,"70-74","70-74"
17060,2024,"WAL",2,"W92000004","WALES",73,"70-74","70-74"
17652,2024,"REG",2,"E12000001","NORTH EAST",66,"65-69","65-69"
42486,2024,"REG",2,"E12000002","NORTH WEST",66,"65-69","65-69"
32206,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",66,"65-69","65-69"
28779,2024,"REG",2,"E12000004","EAST MIDLANDS",66,"65-69","65-69"
32765,2024,"REG",2,"E12000005","WEST MIDLANDS",66,"65-69","65-69"
36281,2024,"REG",2,"E12000006","EAST",66,"65-69","65-69"
37016,2024,"REG",2,"E12000007","LONDON",66,"65-69","65-69"
52831,2024,"REG",2,"E12000008","SOUTH EAST",66,"65-69","65-69"
36662,2024,"REG",2,"E12000009","SOUTH WEST",66,"65-69","65-69"
316678,2024,"ENG",2,"E92000001","ENGLAND",66,"65-69","65-69"
336639,2024,"E&W",2,"K04000001","ENGLAND AND WALES",66,"65-69","65-69"
6453,2024,"REG",2,"E12000001","NORTH EAST",86,"85+","85-89"
16446,2024,"REG",2,"E12000002","NORTH WEST",86,"85+","85-89"
12428,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",86,"85+","85-89"
11057,2024,"REG",2,"E12000004","EAST MIDLANDS",86,"85+","85-89"
13726,2024,"REG",2,"E12000005","WEST MIDLANDS",86,"85+","85-89"
15316,2024,"REG",2,"E12000006","EAST",86,"85+","85-89"
12674,2024,"REG",2,"E12000007","LONDON",86,"85+","85-89"
22698,2024,"REG",2,"E12000008","SOUTH EAST",86,"85+","85-89"
15391,2024,"REG",2,"E12000009","SOUTH WEST",86,"85+","85-89"
126189,2024,"ENG",2,"E92000001","ENGLAND",86,"85+","85-89"
133757,2024,"E&W",2,"K04000001","ENGLAND AND WALES",86,"85+","85-89"
7568,2024,"WAL",2,"W92000004","WALES",86,"85+","85-89"
14197,2024,"REG",2,"E12000001","NORTH EAST",74,"70-74","70-74"
35828,2024,"REG",2,"E12000002","NORTH WEST",74,"70-74","70-74"
26713,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",74,"70-74","70-74"
24832,2024,"REG",2,"E12000004","EAST MIDLANDS",74,"70-74","70-74"
28193,2024,"REG",2,"E12000005","WEST MIDLANDS",74,"70-74","70-74"
31505,2024,"REG",2,"E12000006","EAST",74,"70-74","70-74"
26673,2024,"REG",2,"E12000007","LONDON",74,"70-74","70-74"
46198,2024,"REG",2,"E12000008","SOUTH EAST",74,"70-74","70-74"
32798,2024,"REG",2,"E12000009","SOUTH WEST",74,"70-74","70-74"
266937,2024,"ENG",2,"E92000001","ENGLAND",74,"70-74","70-74"
283973,2024,"E&W",2,"K04000001","ENGLAND AND WALES",74,"70-74","70-74"
5786,2024,"REG",2,"E12000001","NORTH EAST",87,"85+","85-89"
14462,2024,"REG",2,"E12000002","NORTH WEST",87,"85+","85-89"
11076,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",87,"85+","85-89"
9772,2024,"REG",2,"E12000004","EAST MIDLANDS",87,"85+","85-89"
12359,2024,"REG",2,"E12000005","WEST MIDLANDS",87,"85+","85-89"
13805,2024,"REG",2,"E12000006","EAST",87,"85+","85-89"
11154,2024,"REG",2,"E12000007","LONDON",87,"85+","85-89"
20074,2024,"REG",2,"E12000008","SOUTH EAST",87,"85+","85-89"
13782,2024,"REG",2,"E12000009","SOUTH WEST",87,"85+","85-89"
112270,2024,"ENG",2,"E92000001","ENGLAND",87,"85+","85-89"
119077,2024,"E&W",2,"K04000001","ENGLAND AND WALES",87,"85+","85-89"
17036,2024,"WAL",2,"W92000004","WALES",74,"70-74","70-74"
6807,2024,"WAL",2,"W92000004","WALES",87,"85+","85-89"
14153,2024,"REG",2,"E12000001","NORTH EAST",75,"75-79","75-79"
35651,2024,"REG",2,"E12000002","NORTH WEST",75,"75-79","75-79"
26875,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",75,"75-79","75-79"
25282,2024,"REG",2,"E12000004","EAST MIDLANDS",75,"75-79","75-79"
28378,2024,"REG",2,"E12000005","WEST MIDLANDS",75,"75-79","75-79"
32309,2024,"REG",2,"E12000006","EAST",75,"75-79","75-79"
26416,2024,"REG",2,"E12000007","LONDON",75,"75-79","75-79"
47676,2024,"REG",2,"E12000008","SOUTH EAST",75,"75-79","75-79"
33553,2024,"REG",2,"E12000009","SOUTH WEST",75,"75-79","75-79"
270293,2024,"ENG",2,"E92000001","ENGLAND",75,"75-79","75-79"
287362,2024,"E&W",2,"K04000001","ENGLAND AND WALES",75,"75-79","75-79"
4838,2024,"REG",2,"E12000001","NORTH EAST",88,"85+","85-89"
12926,2024,"REG",2,"E12000002","NORTH WEST",88,"85+","85-89"
9736,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",88,"85+","85-89"
8542,2024,"REG",2,"E12000004","EAST MIDLANDS",88,"85+","85-89"
10911,2024,"REG",2,"E12000005","WEST MIDLANDS",88,"85+","85-89"
12358,2024,"REG",2,"E12000006","EAST",88,"85+","85-89"
9850,2024,"REG",2,"E12000007","LONDON",88,"85+","85-89"
18099,2024,"REG",2,"E12000008","SOUTH EAST",88,"85+","85-89"
12093,2024,"REG",2,"E12000009","SOUTH WEST",88,"85+","85-89"
99353,2024,"ENG",2,"E92000001","ENGLAND",88,"85+","85-89"
105285,2024,"E&W",2,"K04000001","ENGLAND AND WALES",88,"85+","85-89"
17069,2024,"WAL",2,"W92000004","WALES",75,"75-79","75-79"
5932,2024,"WAL",2,"W92000004","WALES",88,"85+","85-89"
4403,2024,"REG",2,"E12000001","NORTH EAST",89,"85+","85-89"
10833,2024,"REG",2,"E12000002","NORTH WEST",89,"85+","85-89"
8361,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",89,"85+","85-89"
7461,2024,"REG",2,"E12000004","EAST MIDLANDS",89,"85+","85-89"
9315,2024,"REG",2,"E12000005","WEST MIDLANDS",89,"85+","85-89"
10679,2024,"REG",2,"E12000006","EAST",89,"85+","85-89"
8775,2024,"REG",2,"E12000007","LONDON",89,"85+","85-89"
15967,2024,"REG",2,"E12000008","SOUTH EAST",89,"85+","85-89"
10782,2024,"REG",2,"E12000009","SOUTH WEST",89,"85+","85-89"
86576,2024,"ENG",2,"E92000001","ENGLAND",89,"85+","85-89"
91566,2024,"E&W",2,"K04000001","ENGLAND AND WALES",89,"85+","85-89"
4990,2024,"WAL",2,"W92000004","WALES",89,"85+","85-89"
14814,2024,"REG",2,"E12000001","NORTH EAST",76,"75-79","75-79"
37840,2024,"REG",2,"E12000002","NORTH WEST",76,"75-79","75-79"
28595,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",76,"75-79","75-79"
26506,2024,"REG",2,"E12000004","EAST MIDLANDS",76,"75-79","75-79"
29339,2024,"REG",2,"E12000005","WEST MIDLANDS",76,"75-79","75-79"
34437,2024,"REG",2,"E12000006","EAST",76,"75-79","75-79"
26670,2024,"REG",2,"E12000007","LONDON",76,"75-79","75-79"
49859,2024,"REG",2,"E12000008","SOUTH EAST",76,"75-79","75-79"
35327,2024,"REG",2,"E12000009","SOUTH WEST",76,"75-79","75-79"
283387,2024,"ENG",2,"E92000001","ENGLAND",76,"75-79","75-79"
301323,2024,"E&W",2,"K04000001","ENGLAND AND WALES",76,"75-79","75-79"
17936,2024,"WAL",2,"W92000004","WALES",76,"75-79","75-79"
16383,2024,"REG",2,"E12000001","NORTH EAST",90,"85+","90+"
42144,2024,"REG",2,"E12000002","NORTH WEST",90,"85+","90+"
33081,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",90,"85+","90+"
29647,2024,"REG",2,"E12000004","EAST MIDLANDS",90,"85+","90+"
37669,2024,"REG",2,"E12000005","WEST MIDLANDS",90,"85+","90+"
44744,2024,"REG",2,"E12000006","EAST",90,"85+","90+"
35851,2024,"REG",2,"E12000007","LONDON",90,"85+","90+"
68451,2024,"REG",2,"E12000008","SOUTH EAST",90,"85+","90+"
45300,2024,"REG",2,"E12000009","SOUTH WEST",90,"85+","90+"
353270,2024,"ENG",2,"E92000001","ENGLAND",90,"85+","90+"
373910,2024,"E&W",2,"K04000001","ENGLAND AND WALES",90,"85+","90+"
20640,2024,"WAL",2,"W92000004","WALES",90,"85+","90+"
15602,2024,"REG",2,"E12000001","NORTH EAST",77,"75-79","75-79"
40508,2024,"REG",2,"E12000002","NORTH WEST",77,"75-79","75-79"
30570,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",77,"75-79","75-79"
27383,2024,"REG",2,"E12000004","EAST MIDLANDS",77,"75-79","75-79"
30713,2024,"REG",2,"E12000005","WEST MIDLANDS",77,"75-79","75-79"
38382,2024,"REG",2,"E12000006","EAST",77,"75-79","75-79"
27219,2024,"REG",2,"E12000007","LONDON",77,"75-79","75-79"
54555,2024,"REG",2,"E12000008","SOUTH EAST",77,"75-79","75-79"
37540,2024,"REG",2,"E12000009","SOUTH WEST",77,"75-79","75-79"
302472,2024,"ENG",2,"E92000001","ENGLAND",77,"75-79","75-79"
321217,2024,"E&W",2,"K04000001","ENGLAND AND WALES",77,"75-79","75-79"
18745,2024,"WAL",2,"W92000004","WALES",77,"75-79","75-79"
11471,2024,"REG",2,"E12000001","NORTH EAST",78,"75-79","75-79"
29387,2024,"REG",2,"E12000002","NORTH WEST",78,"75-79","75-79"
22387,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",78,"75-79","75-79"
20649,2024,"REG",2,"E12000004","EAST MIDLANDS",78,"75-79","75-79"
23955,2024,"REG",2,"E12000005","WEST MIDLANDS",78,"75-79","75-79"
28080,2024,"REG",2,"E12000006","EAST",78,"75-79","75-79"
22247,2024,"REG",2,"E12000007","LONDON",78,"75-79","75-79"
41400,2024,"REG",2,"E12000008","SOUTH EAST",78,"75-79","75-79"
28737,2024,"REG",2,"E12000009","SOUTH WEST",78,"75-79","75-79"
228313,2024,"ENG",2,"E92000001","ENGLAND",78,"75-79","75-79"
242417,2024,"E&W",2,"K04000001","ENGLAND AND WALES",78,"75-79","75-79"
14104,2024,"WAL",2,"W92000004","WALES",78,"75-79","75-79"
10775,2024,"REG",2,"E12000001","NORTH EAST",79,"75-79","75-79"
27959,2024,"REG",2,"E12000002","NORTH WEST",79,"75-79","75-79"
21620,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",79,"75-79","75-79"
20145,2024,"REG",2,"E12000004","EAST MIDLANDS",79,"75-79","75-79"
23664,2024,"REG",2,"E12000005","WEST MIDLANDS",79,"75-79","75-79"
26494,2024,"REG",2,"E12000006","EAST",79,"75-79","75-79"
20127,2024,"REG",2,"E12000007","LONDON",79,"75-79","75-79"
38710,2024,"REG",2,"E12000008","SOUTH EAST",79,"75-79","75-79"
27566,2024,"REG",2,"E12000009","SOUTH WEST",79,"75-79","75-79"
217060,2024,"ENG",2,"E92000001","ENGLAND",79,"75-79","75-79"
230748,2024,"E&W",2,"K04000001","ENGLAND AND WALES",79,"75-79","75-79"
13688,2024,"WAL",2,"W92000004","WALES",79,"75-79","75-79"
10152,2024,"REG",2,"E12000001","NORTH EAST",80,"80-84","80-84"
27386,2024,"REG",2,"E12000002","NORTH WEST",80,"80-84","80-84"
20365,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",80,"80-84","80-84"
20008,2024,"REG",2,"E12000004","EAST MIDLANDS",80,"80-84","80-84"
23629,2024,"REG",2,"E12000005","WEST MIDLANDS",80,"80-84","80-84"
25744,2024,"REG",2,"E12000006","EAST",80,"80-84","80-84"
19405,2024,"REG",2,"E12000007","LONDON",80,"80-84","80-84"
37893,2024,"REG",2,"E12000008","SOUTH EAST",80,"80-84","80-84"
26905,2024,"REG",2,"E12000009","SOUTH WEST",80,"80-84","80-84"
211487,2024,"ENG",2,"E92000001","ENGLAND",80,"80-84","80-84"
224468,2024,"E&W",2,"K04000001","ENGLAND AND WALES",80,"80-84","80-84"
12981,2024,"WAL",2,"W92000004","WALES",80,"80-84","80-84"
9030,2024,"REG",2,"E12000001","NORTH EAST",81,"80-84","80-84"
24910,2024,"REG",2,"E12000002","NORTH WEST",81,"80-84","80-84"
18299,2024,"REG",2,"E12000003","YORKSHIRE AND THE HUMBER",81,"80-84","80-84"
17496,2024,"REG",2,"E12000004","EAST MIDLANDS",81,"80-84","80-84"
21264,2024,"REG",2,"E12000005","WEST MIDLANDS",81,"80-84","80-84"
23367,2024,"REG",2,"E12000006","EAST",81,"80-84","80-84"
18265,2024,"REG",2,"E12000007","LONDON",81,"80-84","80-84"
34662,2024,"REG",2,"E12000008","SOUTH EAST",81,"80-84","80-84"
24036,2024,"REG",2,"E12000009","SOUTH WEST",81,"80-84","80-84"
191329,2024,"ENG",2,"E92000001","ENGLAND",81,"80-84","80-84"
203303,2024,"E&W",2,"K04000001","ENGLAND AND WALES",81,"80-84","80-84"
11974,2024,"WAL",2,"W92000004","WALES",81,"80-84","80-84"
15229,2024,"REG",1,"E12000001","NORTH EAST",6,"05-09","05-09"
45720,2024,"REG",1,"E12000002","NORTH WEST",6,"05-09","05-09"
32832,2024,"REG",1,"E12000003","YORKSHIRE AND THE HUMBER",6,"05-09","05-09"
29192,2024,"REG",1,"E12000004","EAST MIDLANDS",6,"05-09","05-09"
37681,2024,"REG",1,"E12000005","WEST MIDLANDS",6,"05-09","05-09"
39654,2024,"REG",1,"E12000006","EAST",6,"05-09","05-09"
53172,2024,"REG",1,"E12000007","LONDON",6,"05-09","05-09"
56930,2024,"REG",1,"E12000008","SOUTH EAST",6,"05-09","05-09"
31102,2024,"REG",1,"E12000009","SOUTH WEST",6,"05-09","05-09"
341512,2024,"ENG",1,"E92000001","ENGLAND",6,"05-09","05-09"
358795,2024,"E&W",1,"K04000001","ENGLAND AND WALES",6,"05-09","05-09"
17283,2024,"WAL",1,"W92000004","WALES",6,"05-09","05-09"
15582,2024,"REG",1,"E12000001","NORTH EAST",7,"05-09","05-09"
47113,2024,"REG",1,"E12000002","NORTH WEST",7,"05-09","05-09"
34166,2024,"REG",1,"E12000003","YORKSHIRE AND THE HUMBER",7,"05-09","05-09"
29729,2024,"REG",1,"E12000004","EAST MIDLANDS",7,"05-09","05-09"
38808,2024,"REG",1,"E12000005","WEST MIDLANDS",7,"05-09","05-09"
40396,2024,"REG",1,"E12000006","EAST",7,"05-09","05-09"
53976,2024,"REG",1,"E12000007","LONDON",7,"05-09","05-09"
57713,2024,"REG",1,"E12000008","SOUTH EAST",7,"05-09","05-09"
31571,2024,"REG",1,"E12000009","SOUTH WEST",7,"05-09","05-09"
349054,2024,"ENG",1,"E92000001","ENGLAND",7,"05-09","05-09"
366694,2024,"E&W",1,"K04000001","ENGLAND AND WALES",7,"05-09","05-09"
17640,2024,"WAL",1,"W92000004","WALES",7,"05-09","05-09"
16191,2024,"REG",1,"E12000001","NORTH EAST",8,"05-09","05-09"
48158,2024,"REG",1,"E12000002","NORTH WEST",8,"05-09","05-09"
34943,2024,"REG",1,"E12000003","YORKSHIRE AND THE HUMBER",8,"05-09","05-09"
30391,2024,"REG",1,"E12000004","EAST MIDLANDS",8,"05-09","05-09"
39794,2024,"REG",1,"E12000005","WEST MIDLANDS",8,"05-09","05-09"
41289,2024,"REG",1,"E12000006","EAST",8,"05-09","05-09"
54951,2024,"REG",1,"E12000007","LONDON",8,"05-09","05-09"
59242,2024,"REG",1,"E12000008","SOUTH EAST",8,"05-09","05-09"
33053,2024,"REG",1,"E12000009","SOUTH WEST",8,"05-09","05-09"
358012,2024,"ENG",1,"E92000001","ENGLAND",8,"05-09","05-09"
376487,2024,"E&W",1,"K04000001","ENGLAND AND WALES",8,"05-09","05-09"
18475,2024,"WAL",1,"W92000004","WALES",8,"05-09","05-09"
15945,2024,"REG",1,"E12000001","NORTH EAST",9,"05-09","05-09"
47739,2024,"REG",1,"E12000002","NORTH WEST",9,"05-09","05-09"
34498,2024,"REG",1,"E12000003","YORKSHIRE AND THE HUMBER",9,"05-09","05-09"
30653,2024,"REG",1,"E12000004","EAST MIDLANDS",9,"05-09","05-09"
39266,2024,"REG",1,"E12000005","WEST MIDLANDS",9,"05-09","05-09"
40641,2024,"REG",1,"E12000006","EAST",9,"05-09","05-09"
53977,2024,"REG",1,"E12000007","LONDON",9,"05-09","05-09"
59521,2024,"REG",1,"E12000008","SOUTH EAST",9,"05-09","05-09"
32650,2024,"REG",1,"E12000009","SOUTH WEST",9,"05-09","05-09"
354890,2024,"ENG",1,"E92000001","ENGLAND",9,"05-09","05-09"
373286,2024,"E&W",1,"K04000001","ENGLAND AND WALES",9,"05-09","05-09"
18396,2024,"WAL",1,"W92000004","WALES",9,"05-09","05-09"
16283,2024,"REG",1,"E12000001","NORTH EAST",10,"10-14","10-14"
47850,2024,"REG",1,"E12000002","NORTH WEST",10,"10-14","10-14"
34571,2024,"REG",1,"E12000003","YORKSHIRE AND THE HUMBER",10,"10-14","10-14"
30344,2024,"REG",1,"E12000004","EAST MIDLANDS",10,"10-14","10-14"
40025,2024,"REG",1,"E12000005","WEST MIDLANDS",10,"10-14","10-14"
41062,2024,"REG",1,"E12000006","EAST",10,"10-14","10-14"
53426,2024,"REG",1,"E12000007","LONDON",10,"10-14","10-14"
59495,2024,"REG",1,"E12000008","SOUTH EAST",10,"10-14","10-14"
32934,2024,"REG",1,"E12000009","SOUTH WEST",10,"10-14","10-14"
355990,2024,"ENG",1,"E92000001","ENGLAND",10,"10-14","10-14"
374519,2024,"E&W",1,"K04000001","ENGLAND AND WALES",10,"10-14","10-14"
18529,2024,"WAL",1,"W92000004","WALES",10,"10-14","10-14"
16762,2024,"REG",1,"E12000001","NORTH EAST",11,"10-14","10-14"
49217,2024,"REG",1,"E12000002","NORTH WEST",11,"10-14","10-14"
35427,2024,"REG",1,"E12000003","YORKSHIRE AND THE HUMBER",11,"10-14","10-14"
30893,2024,"REG",1,"E12000004","EAST MIDLANDS",11,"10-14","10-14"
41026,2024,"REG",1,"E12000005","WEST MIDLANDS",11,"10-14","10-14"
41500,2024,"REG",1,"E12000006","EAST",11,"10-14","10-14"
53964,2024,"REG",1,"E12000007","LONDON",11,"10-14","10-14"
61839,2024,"REG",1,"E12000008","SOUTH EAST",11,"10-14","10-14"
34160,2024,"REG",1,"E12000009","SOUTH WEST",11,"10-14","10-14"
364788,2024,"ENG",1,"E92000001","ENGLAND",11,"10-14","10-14"
383651,2024,"E&W",1,"K04000001","ENGLAND AND WALES",11,"10-14","10-14"
18863,2024,"WAL",1,"W92000004","WALES",11,"10-14","10-14"
16826,2024,"REG",1,"E12000001","NORTH EAST",12,"10-14","10-14"
49574,2024,"REG",1,"E12000002","NORTH WEST",12,"10-14","10-14"
35944,2024,"REG",1,"E12000003","YORKSHIRE AND THE HUMBER",12,"10-14","10-14"
32025,2024,"REG",1,"E12000004","EAST MIDLANDS",12,"10-14","10-14"
41424,2024,"REG",1,"E12000005","WEST MIDLANDS",12,"10-14","10-14"
42590,2024,"REG",1,"E12000006","EAST",12,"10-14","10-14"
55417,2024,"REG",1,"E12000007","LONDON",12,"10-14","10-14"
63517,2024,"REG",1,"E12000008","SOUTH EAST",12,"10-14","10-14"
35605,2024,"REG",1,"E12000009","SOUTH WEST",12,"10-14","10-14"
372922,2024,"ENG",1,"E92000001","ENGLAND",12,"10-14","10-14"
392220,2024,"E&W",1,"K04000001","ENGLAND AND WALES",12,"10-14","10-14"
19298,2024,"WAL",1,"W92000004","WALES",12,"10-14","10-14"
17033,2024,"REG",1,"E12000001","NORTH EAST",13,"10-14","10-14"
49657,2024,"REG",1,"E12000002","NORTH WEST",13,"10-14","10-14"
36089,2024,"REG",1,"E12000003","YORKSHIRE AND THE HUMBER",13,"10-14","10-14"
32140,2024,"REG",1,"E12000004","EAST MIDLANDS",13,"10-14","10-14"
41011,2024,"REG",1,"E12000005","WEST MIDLANDS",13,"10-14","10-14"
42645,2024,"REG",1,"E12000006","EAST",13,"10-14","10-14"
55781,2024,"REG",1,"E12000007","LONDON",13,"10-14","10-14"
63320,2024,"REG",1,"E12000008","SOUTH EAST",13,"10-14","10-14"
35113,2024,"REG",1,"E12000009","SOUTH WEST",13,"10-14","10-14"
372789,2024,"ENG",1,"E92000001","ENGLAND",13,"10-14","10-14"
392613,2024,"E&W",1,"K04000001","ENGLAND AND WALES",13,"10-14","10-14"
19824,2024,"WAL",1,"W92000004","WALES",13,"10-14","10-14"
16609,2024,"REG",1,"E12000001","NORTH EAST",14,"10-14","10-14"
49241,2024,"REG",1,"E12000002","NORTH WEST",14,"10-14","10-14"
35741,2024,"REG",1,"E12000003","YORKSHIRE AND THE HUMBER",14,"10-14","10-14"
31400,2024,"REG",1,"E12000004","EAST MIDLANDS",14,"10-14","10-14"
40483,2024,"REG",1,"E12000005","WEST MIDLANDS",14,"10-14","10-14"
41668,2024,"REG",1,"E12000006","EAST",14,"10-14","10-14"
55164,2024,"REG",1,"E12000007","LONDON",14,"10-14","10-14"
62313,2024,"REG",1,"E12000008","SOUTH EAST",14,"10-14","10-14"
34922,2024,"REG",1,"E12000009","SOUTH WEST",14,"10-14","10-14"
367541,2024,"ENG",1,"E92000001","ENGLAND",14,"10-14","10-14"
386768,2024,"E&W",1,"K04000001","ENGLAND AND WALES",14,"10-14","10-14"
19227,2024,"WAL",1,"W92000004","WALES",14,"10-14","10-14"
16257,2024,"REG",1,"E12000001","NORTH EAST",15,"15-19","15-19"
48907,2024,"REG",1,"E12000002","NORTH WEST",15,"15-19","15-19"
35672,2024,"REG",1,"E12000003","YORKSHIRE AND THE HUMBER",15,"15-19","15-19"
31392,2024,"REG",1,"E12000004","EAST MIDLANDS",15,"15-19","15-19"
40317,2024,"REG",1,"E12000005","WEST MIDLANDS",15,"15-19","15-19"
41317,2024,"REG",1,"E12000006","EAST",15,"15-19","15-19"
55179,2024,"REG",1,"E12000007","LONDON",15,"15-19","15-19"
61826,2024,"REG",1,"E12000008","SOUTH EAST",15,"15-19","15-19"
34211,2024,"REG",1,"E12000009","SOUTH WEST",15,"15-19","15-19"
365078,2024,"ENG",1,"E92000001","ENGLAND",15,"15-19","15-19"
384533,2024,"E&W",1,"K04000001","ENGLAND AND WALES",15,"15-19","15-19"
19455,2024,"WAL",1,"W92000004","WALES",15,"15-19","15-19"
16685,2024,"REG",1,"E12000001","NORTH EAST",16,"15-19","15-19"
49260,2024,"REG",1,"E12000002","NORTH WEST",16,"15-19","15-19"
35621,2024,"REG",1,"E12000003","YORKSHIRE AND THE HUMBER",16,"15-19","15-19"
31897,2024,"REG",1,"E12000004","EAST MIDLANDS",16,"15-19","15-19"
40982,2024,"REG",1,"E12000005","WEST MIDLANDS",16,"15-19","15-19"
41808,2024,"REG",1,"E12000006","EAST",16,"15-19","15-19"
56271,2024,"REG",1,"E12000007","LONDON",16,"15-19","15-19"
62114,2024,"REG",1,"E12000008","SOUTH EAST",16,"15-19","15-19"
